neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,expensive,number_of_reviews,reviews_per_month,calculated_host_listings_count,price
0,0,1,0,0,0,1,0,0,59,2.89,1,58.0
0,1,0,0,0,0,1,0,1,2,0.09,1,200.0
0,1,0,0,0,1,0,0,0,5,0.21,1,70.0
1,0,0,0,0,0,1,0,1,1,0.09,6,140.0
0,0,0,1,0,1,0,0,0,1,0.5,1,45.0
1,0,0,0,0,0,1,0,0,2,0.09,1,98.0
1,0,0,0,0,0,1,0,1,21,0.89,2,150.0
1,0,0,0,0,0,1,0,0,0,0.0,1,80.0
0,1,0,0,0,0,1,0,1,6,0.27,1,299.0
1,0,0,0,0,1,0,0,0,6,0.25,1,60.0
1,0,0,0,0,1,0,0,0,0,0.0,1,51.0
0,0,0,1,0,0,1,0,1,9,0.38,1,140.0
1,0,0,0,0,0,1,0,1,88,3.67,1,150.0
0,0,0,1,0,1,0,0,1,0,0.0,1,150.0
0,1,0,0,0,1,0,0,0,14,0.6,1,70.0
0,1,0,0,0,1,0,0,0,17,0.71,1,40.0
0,1,0,0,0,1,0,0,0,1,0.04,1,45.0
1,0,0,0,0,1,0,0,0,28,1.22,1,67.0
0,1,0,0,0,0,1,0,1,48,2.07,2,290.0
0,1,0,0,0,0,1,0,1,6,0.25,1,150.0
1,0,0,0,0,0,1,0,1,2,0.18,16,159.0
0,1,0,0,0,0,1,0,0,4,0.18,1,77.0
1,0,0,0,0,0,1,0,1,20,0.88,1,175.0
0,1,0,0,0,0,1,0,0,183,7.65,1,85.0
1,0,0,0,0,0,1,0,1,1,0.06,1,1000.0
1,0,0,0,0,1,0,0,0,128,6.03,1,60.0
1,0,0,0,0,1,0,0,0,0,0.0,1,45.0
0,1,0,0,0,1,0,0,0,1,0.04,1,55.0
0,0,0,1,0,1,0,0,0,54,2.28,10,48.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
1,0,0,0,0,0,1,0,1,15,0.69,3,200.0
1,0,0,0,0,1,0,0,0,10,0.42,1,56.0
0,0,1,0,0,1,0,0,0,0,0.0,1,50.0
0,1,0,0,0,1,0,0,1,43,1.82,2,114.0
0,1,0,0,0,0,1,0,1,32,1.37,1,200.0
0,1,0,0,0,0,1,0,1,1,0.04,1,125.0
0,0,0,1,0,1,0,0,0,53,2.24,1,60.0
0,1,0,0,0,1,0,0,0,10,0.41,1,40.0
0,1,0,0,0,0,1,0,0,24,1.01,1,105.0
1,0,0,0,0,1,0,0,0,1,0.04,1,70.0
0,0,0,1,0,0,1,0,1,20,0.85,1,108.0
0,1,0,0,0,1,0,0,0,1,0.04,1,60.0
0,1,0,0,0,0,1,0,1,49,2.3,1,130.0
0,0,0,1,0,1,0,0,0,6,0.42,1,30.0
0,0,0,1,0,0,1,0,1,5,0.21,1,135.0
1,0,0,0,0,1,0,0,1,0,0.0,2,300.0
1,0,0,0,0,0,1,0,0,8,0.35,1,79.0
0,1,0,0,0,0,1,0,1,40,1.66,1,146.0
0,1,0,0,0,1,0,0,0,1,0.04,1,57.0
1,0,0,0,0,0,1,0,1,1,0.16,1,250.0
1,0,0,0,0,0,1,0,1,1,0.07,50,150.0
0,0,1,0,0,0,1,0,0,42,1.76,1,85.0
1,0,0,0,0,1,0,0,0,0,0.0,1,70.0
1,0,0,0,0,1,0,0,0,5,0.21,1,67.0
0,0,1,0,0,1,0,0,0,4,0.17,1,35.0
0,1,0,0,0,0,1,0,1,0,0.0,1,160.0
1,0,0,0,0,1,0,0,0,6,0.25,1,100.0
0,1,0,0,0,1,0,0,0,8,0.33,1,47.0
1,0,0,0,0,1,0,0,0,23,0.96,1,46.0
0,1,0,0,0,1,0,0,0,16,0.66,1,50.0
0,1,0,0,0,1,0,0,0,20,0.83,2,65.0
1,0,0,0,0,0,1,0,1,0,0.0,1,115.0
1,0,0,0,0,0,1,0,1,0,0.0,8,135.0
0,1,0,0,0,1,0,0,1,9,0.41,3,110.0
0,0,0,1,0,1,0,0,0,52,2.17,1,48.0
0,1,0,0,0,1,0,0,0,1,0.04,1,45.0
0,1,0,0,0,0,1,0,1,4,0.2,1,140.0
1,0,0,0,0,1,0,0,0,42,1.78,2,45.0
1,0,0,0,0,1,0,0,0,0,0.0,1,72.0
0,0,0,1,0,0,1,0,1,3,0.12,1,137.0
0,1,0,0,0,0,1,0,1,12,0.53,1,170.0
0,1,0,0,0,1,0,0,0,0,0.0,2,100.0
1,0,0,0,0,0,1,0,1,4,0.19,1,198.0
1,0,0,0,0,1,0,0,0,1,0.61,1,100.0
0,0,0,1,0,0,0,1,0,11,0.46,1,33.0
1,0,0,0,0,1,0,0,0,1,0.06,1,70.0
0,1,0,0,0,1,0,0,0,42,1.81,6,42.0
0,0,0,1,0,0,1,0,1,36,1.74,1,139.0
1,0,0,0,0,0,1,0,1,0,0.0,2,150.0
0,1,0,0,0,0,1,0,1,15,0.64,1,180.0
0,0,0,1,0,1,0,0,0,26,1.09,1,60.0
1,0,0,0,0,0,1,0,1,20,0.86,2,275.0
1,0,0,0,0,1,0,0,0,1,0.04,1,59.0
0,1,0,0,0,0,1,0,1,102,4.27,1,167.0
1,0,0,0,0,1,0,0,0,23,1.05,1,95.0
1,0,0,0,0,1,0,0,0,15,0.62,2,50.0
1,0,0,0,0,0,1,0,1,11,0.47,1,200.0
0,1,0,0,0,0,1,0,1,0,0.0,1,125.0
1,0,0,0,0,0,1,0,0,27,1.15,1,100.0
1,0,0,0,0,0,1,0,0,8,0.33,1,94.0
0,1,0,0,0,1,0,0,0,0,0.0,2,70.0
0,0,0,1,0,1,0,0,1,1,0.05,18,135.0
0,1,0,0,0,0,1,0,1,4,0.22,2,550.0
0,0,1,0,0,1,0,0,0,2,0.09,1,80.0
0,1,0,0,0,0,1,0,0,10,0.43,5,68.0
0,0,0,1,0,1,0,0,0,6,0.26,1,63.0
0,0,0,0,1,1,0,0,0,5,0.24,3,83.0
0,0,0,1,0,0,1,0,0,57,2.41,1,60.0
1,0,0,0,0,0,1,0,1,8,0.37,16,155.0
0,1,0,0,0,0,1,0,1,0,0.0,1,108.0
0,1,0,0,0,1,0,0,0,7,0.29,2,75.0
0,1,0,0,0,0,1,0,1,0,0.0,1,250.0
0,1,0,0,0,1,0,0,0,14,0.66,1,35.0
0,1,0,0,0,1,0,0,0,1,0.04,1,70.0
0,1,0,0,0,0,1,0,1,3,0.13,1,195.0
0,0,1,0,0,1,0,0,0,40,1.74,1,75.0
0,1,0,0,0,0,1,0,0,1,0.04,1,98.0
1,0,0,0,0,0,1,0,0,1,0.05,3,100.0
0,1,0,0,0,1,0,0,0,3,0.27,2,57.0
1,0,0,0,0,0,1,0,1,24,1.14,1,200.0
1,0,0,0,0,0,0,1,1,5,0.26,1,350.0
1,0,0,0,0,0,1,0,1,3,0.12,1,145.0
0,0,0,1,0,0,1,0,1,56,2.91,1,170.0
0,0,0,1,0,0,1,0,1,2,0.12,15,180.0
0,1,0,0,0,0,1,0,1,36,1.54,2,200.0
0,1,0,0,0,0,1,0,1,0,0.0,2,400.0
0,1,0,0,0,0,1,0,1,51,2.12,1,789.0
0,1,0,0,0,1,0,0,0,1,0.7,1,60.0
1,0,0,0,0,1,0,0,0,0,0.0,1,60.0
0,0,0,1,0,0,1,0,1,35,1.56,1,140.0
0,0,0,1,0,0,1,0,0,105,4.38,2,89.0
1,0,0,0,0,0,1,0,1,28,1.17,1,150.0
0,1,0,0,0,0,1,0,1,56,2.48,1,127.0
0,1,0,0,0,1,0,0,1,20,0.89,1,110.0
1,0,0,0,0,0,1,0,1,26,1.08,1,123.0
1,0,0,0,0,1,0,0,0,59,2.47,3,81.0
0,1,0,0,0,1,0,0,0,7,0.29,2,44.0
0,1,0,0,0,1,0,0,0,0,0.0,2,105.0
0,1,0,0,0,0,1,0,0,16,0.68,2,100.0
1,0,0,0,0,0,1,0,1,29,1.29,1,305.0
1,0,0,0,0,1,0,0,0,8,0.34,1,85.0
0,1,0,0,0,1,0,0,0,1,0.04,1,65.0
0,1,0,0,0,1,0,0,0,3,0.12,1,90.0
0,0,0,1,0,1,0,0,0,1,0.05,1,50.0
0,1,0,0,0,0,1,0,0,5,0.21,1,100.0
1,0,0,0,0,0,1,0,1,3,0.13,1,176.0
0,1,0,0,0,0,1,0,0,12,0.5,1,100.0
1,0,0,0,0,1,0,0,1,6,0.26,1,187.0
0,0,0,1,0,1,0,0,0,7,0.3,1,70.0
1,0,0,0,0,1,0,0,0,79,3.33,1,76.0
1,0,0,0,0,0,1,0,1,0,0.0,1,175.0
1,0,0,0,0,1,0,0,0,86,3.55,10,43.0
0,1,0,0,0,0,1,0,1,0,0.0,1,350.0
1,0,0,0,0,1,0,0,0,2,0.1,2,65.0
0,0,0,1,0,1,0,0,0,28,1.23,3,50.0
0,0,0,1,0,0,0,1,0,18,0.75,6,37.0
0,0,0,1,0,1,0,0,0,3,0.13,1,48.0
1,0,0,0,0,0,1,0,1,14,0.67,1,300.0
1,0,0,0,0,0,1,0,1,3,0.12,1,135.0
1,0,0,0,0,1,0,0,1,33,1.4,1,135.0
1,0,0,0,0,1,0,0,0,21,0.9,1,72.0
0,1,0,0,0,0,1,0,0,0,0.0,1,90.0
1,0,0,0,0,1,0,0,1,1,0.04,1,120.0
1,0,0,0,0,0,1,0,1,0,0.0,1,200.0
1,0,0,0,0,0,1,0,1,4,0.17,1,128.0
1,0,0,0,0,0,1,0,1,0,0.0,1,300.0
0,1,0,0,0,0,1,0,0,2,0.09,1,100.0
1,0,0,0,0,0,1,0,1,8,0.36,25,190.0
0,1,0,0,0,0,1,0,1,69,2.9,2,150.0
1,0,0,0,0,1,0,0,0,3,0.13,1,50.0
0,0,1,0,0,0,0,1,1,0,0.0,1,110.0
0,1,0,0,0,0,1,0,0,0,0.0,1,60.0
0,1,0,0,0,0,1,0,1,102,4.23,1,175.0
1,0,0,0,0,0,1,0,1,1,0.05,1,229.0
1,0,0,0,0,1,0,0,0,1,0.04,1,95.0
0,1,0,0,0,1,0,0,0,1,0.04,1,84.0
1,0,0,0,0,0,1,0,0,37,1.55,1,80.0
0,0,0,1,0,1,0,0,1,110,4.75,1,120.0
0,1,0,0,0,0,1,0,0,6,0.25,1,100.0
1,0,0,0,0,0,1,0,1,138,5.73,1,210.0
0,1,0,0,0,0,1,0,1,15,0.68,1,260.0
0,1,0,0,0,0,1,0,0,28,1.92,1,99.0
1,0,0,0,0,1,0,0,1,80,3.35,1,125.0
0,1,0,0,0,1,0,0,0,0,0.0,1,65.0
0,1,0,0,0,1,0,0,0,95,4.09,1,80.0
1,0,0,0,0,1,0,0,0,14,0.72,1,69.0
0,1,0,0,0,1,0,0,0,2,0.19,1,48.0
0,1,0,0,0,1,0,0,0,2,0.09,1,40.0
1,0,0,0,0,1,0,0,1,5,0.22,1,135.0
0,1,0,0,0,0,1,0,0,35,1.52,1,103.0
0,0,0,1,0,0,1,0,1,20,0.84,2,110.0
1,0,0,0,0,1,0,0,0,3,0.31,1,50.0
0,1,0,0,0,1,0,0,0,0,0.0,2,45.0
1,0,0,0,0,0,1,0,1,36,1.56,1,125.0
1,0,0,0,0,1,0,0,1,108,4.49,3,129.0
1,0,0,0,0,1,0,0,1,111,4.61,3,129.0
1,0,0,0,0,1,0,0,1,97,4.03,3,129.0
1,0,0,0,0,0,1,0,1,9,0.43,25,190.0
0,0,1,0,0,1,0,0,0,2,0.11,1,65.0
1,0,0,0,0,1,0,0,0,112,4.66,1,99.0
1,0,0,0,0,1,0,0,0,15,0.66,1,60.0
0,1,0,0,0,0,1,0,0,57,2.38,3,89.0
0,1,0,0,0,1,0,0,0,54,2.24,2,75.0
1,0,0,0,0,0,1,0,1,7,0.33,1,187.0
0,0,0,1,0,0,1,0,0,19,0.79,1,95.0
0,1,0,0,0,1,0,0,0,0,0.0,1,45.0
0,1,0,0,0,0,1,0,1,53,2.24,2,160.0
1,0,0,0,0,0,1,0,1,3,0.13,1,140.0
0,1,0,0,0,1,0,0,0,38,1.59,3,90.0
0,0,0,1,0,0,1,0,1,10,0.45,3,200.0
0,0,0,1,0,1,0,0,0,50,2.09,2,48.0
1,0,0,0,0,1,0,0,0,2,0.09,1,69.0
0,1,0,0,0,1,0,0,0,22,0.96,11,45.0
0,1,0,0,0,1,0,0,0,4,0.2,3,90.0
0,0,0,1,0,1,0,0,0,3,0.13,1,45.0
1,0,0,0,0,0,1,0,1,41,1.72,1,110.0
0,1,0,0,0,1,0,0,0,0,0.0,1,40.0
1,0,0,0,0,0,0,1,0,0,0.0,1,50.0
0,0,0,1,0,0,1,0,1,0,0.0,1,180.0
0,1,0,0,0,1,0,0,0,9,0.38,1,45.0
1,0,0,0,0,0,1,0,1,2,0.08,1,125.0
1,0,0,0,0,0,1,0,1,21,0.89,1,325.0
0,1,0,0,0,1,0,0,0,87,3.72,3,55.0
0,0,0,1,0,1,0,0,0,25,1.22,1,39.0
0,0,0,1,0,1,0,0,0,5,0.21,1,85.0
0,1,0,0,0,1,0,0,0,1,0.04,1,80.0
0,1,0,0,0,0,1,0,1,113,4.71,1,124.0
1,0,0,0,0,0,1,0,1,20,0.94,1,120.0
1,0,0,0,0,0,1,0,1,8,0.34,1,120.0
0,1,0,0,0,0,1,0,1,4,0.18,1,198.0
1,0,0,0,0,1,0,0,0,2,0.08,1,55.0
1,0,0,0,0,0,1,0,0,10,0.42,1,100.0
0,1,0,0,0,0,1,0,1,14,0.65,1,225.0
0,1,0,0,0,1,0,0,0,0,0.0,1,60.0
0,1,0,0,0,1,0,0,0,2,0.09,2,57.0
0,1,0,0,0,1,0,0,0,1,0.04,1,95.0
0,1,0,0,0,1,0,0,1,0,0.0,1,600.0
0,1,0,0,0,0,1,0,1,1,0.16,1,200.0
0,0,1,0,0,1,0,0,0,6,1.33,2,80.0
0,1,0,0,0,0,1,0,1,6,0.26,1,116.0
1,0,0,0,0,1,0,0,0,0,0.0,1,75.0
0,0,0,1,0,1,0,0,0,43,1.85,2,45.0
0,1,0,0,0,1,0,0,0,0,0.0,1,50.0
0,0,0,1,0,0,1,0,1,3,0.12,1,150.0
1,0,0,0,0,0,1,0,1,11,0.46,1,120.0
0,1,0,0,0,0,1,0,0,7,0.3,1,99.0
1,0,0,0,0,0,1,0,1,0,0.0,1,325.0
1,0,0,0,0,0,1,0,1,3,0.13,1,150.0
1,0,0,0,0,1,0,0,1,0,0.0,2,500.0
0,1,0,0,0,0,1,0,1,23,0.96,1,210.0
0,1,0,0,0,1,0,0,0,7,0.29,1,55.0
0,1,0,0,0,0,1,0,1,6,0.26,1,108.0
1,0,0,0,0,1,0,0,0,5,0.22,1,50.0
0,0,1,0,0,0,1,0,0,2,0.12,7,72.0
0,0,0,0,1,1,0,0,0,63,2.78,6,33.0
1,0,0,0,0,0,1,0,1,1,0.05,1,500.0
0,1,0,0,0,1,0,0,0,46,1.97,6,42.0
1,0,0,0,0,1,0,0,0,34,1.41,1,87.0
0,0,1,0,0,1,0,0,0,23,0.96,1,45.0
0,1,0,0,0,0,1,0,1,8,0.34,1,150.0
0,1,0,0,0,0,1,0,1,75,3.24,1,170.0
0,1,0,0,0,1,0,0,0,8,0.34,3,75.0
0,1,0,0,0,0,1,0,1,51,2.15,1,200.0
1,0,0,0,0,0,1,0,1,0,0.0,1,115.0
0,0,0,1,0,0,1,0,1,0,0.0,1,165.0
0,1,0,0,0,1,0,0,0,2,0.08,1,60.0
0,1,0,0,0,1,0,0,0,1,0.07,1,59.0
0,1,0,0,0,1,0,0,0,109,4.99,7,49.0
1,0,0,0,0,0,1,0,1,6,0.28,1,150.0
1,0,0,0,0,1,0,0,0,20,0.84,1,77.0
0,1,0,0,0,0,1,0,0,7,0.38,1,99.0
0,1,0,0,0,0,1,0,1,6,0.25,1,120.0
1,0,0,0,0,1,0,0,0,0,0.0,1,85.0
0,1,0,0,0,0,1,0,1,0,0.0,1,175.0
0,1,0,0,0,1,0,0,0,16,0.68,1,60.0
1,0,0,0,0,0,1,0,1,2,0.11,1,250.0
0,0,0,1,0,1,0,0,0,2,0.08,1,30.0
1,0,0,0,0,1,0,0,0,20,0.89,1,99.0
0,1,0,0,0,1,0,0,0,33,1.42,6,42.0
0,1,0,0,0,1,0,0,0,34,1.43,1,90.0
1,0,0,0,0,1,0,0,0,1,0.04,1,48.0
1,0,0,0,0,1,0,0,0,7,0.3,1,55.0
0,0,0,1,0,0,1,0,0,1,0.22,1,40.0
1,0,0,0,0,0,1,0,1,9,0.38,1,200.0
0,1,0,0,0,0,1,0,0,2,0.08,1,100.0
0,1,0,0,0,1,0,0,1,1,1.0,1,107.0
0,1,0,0,0,0,1,0,1,0,0.0,1,175.0
1,0,0,0,0,1,0,0,1,0,0.0,1,150.0
1,0,0,0,0,0,1,0,1,20,0.9,25,225.0
0,1,0,0,0,1,0,0,0,68,2.88,3,27.0
0,1,0,0,0,0,1,0,0,7,0.64,1,101.0
1,0,0,0,0,0,1,0,1,5,0.26,25,255.0
1,0,0,0,0,0,1,0,1,8,0.38,25,320.0
0,1,0,0,0,0,1,0,0,2,0.09,2,87.0
1,0,0,0,0,0,1,0,0,6,0.25,1,60.0
1,0,0,0,0,0,1,0,1,36,1.52,2,199.0
1,0,0,0,0,0,1,0,1,2,0.1,4,320.0
0,1,0,0,0,1,0,0,0,8,0.33,1,88.0
1,0,0,0,0,1,0,0,1,3,0.12,2,115.0
0,1,0,0,0,1,0,0,0,11,0.48,1,85.0
0,1,0,0,0,0,1,0,0,0,0.0,1,83.0
1,0,0,0,0,0,1,0,1,0,0.0,1,176.0
1,0,0,0,0,1,0,0,0,6,0.25,2,100.0
1,0,0,0,0,1,0,0,0,1,0.04,2,100.0
0,0,0,0,1,0,1,0,1,21,0.88,5,135.0
1,0,0,0,0,0,1,0,1,4,0.17,1,150.0
1,0,0,0,0,0,1,0,1,3,0.13,1,250.0
0,1,0,0,0,0,1,0,1,1,0.09,1,125.0
1,0,0,0,0,0,1,0,1,20,0.89,1,160.0
0,1,0,0,0,0,1,0,0,13,0.68,1,95.0
0,1,0,0,0,0,1,0,1,7,0.33,1,250.0
1,0,0,0,0,0,1,0,1,3,0.13,1,175.0
1,0,0,0,0,0,1,0,1,6,0.27,11,150.0
1,0,0,0,0,0,1,0,1,0,0.0,1,192.0
0,0,0,1,0,1,0,0,0,0,0.0,1,69.0
0,1,0,0,0,0,1,0,1,1,0.04,1,110.0
0,1,0,0,0,0,1,0,0,3,0.13,1,92.0
0,1,0,0,0,0,1,0,0,29,1.22,1,95.0
1,0,0,0,0,0,1,0,1,9,0.39,1,280.0
0,1,0,0,0,0,1,0,1,2,0.08,2,275.0
0,1,0,0,0,1,0,0,0,2,0.08,2,60.0
1,0,0,0,0,1,0,0,1,1,0.11,1,110.0
1,0,0,0,0,1,0,0,0,0,0.0,1,80.0
0,0,0,1,0,1,0,0,0,8,0.42,4,65.0
1,0,0,0,0,1,0,0,0,0,0.0,1,89.0
1,0,0,0,0,0,1,0,1,5,0.38,1,200.0
0,0,0,1,0,1,0,0,0,100,4.19,8,59.0
0,0,0,1,0,1,0,0,0,70,2.93,8,55.0
0,0,0,1,0,1,0,0,0,80,3.35,8,60.0
1,0,0,0,0,0,1,0,1,59,2.52,5,199.0
0,1,0,0,0,0,1,0,1,4,0.17,1,120.0
0,1,0,0,0,1,0,0,0,1,0.05,1,35.0
0,1,0,0,0,1,0,0,0,81,3.53,3,79.0
0,1,0,0,0,1,0,0,0,15,0.65,2,65.0
0,1,0,0,0,1,0,0,0,8,0.34,1,65.0
0,1,0,0,0,0,1,0,0,2,0.32,1,85.0
0,0,1,0,0,0,1,0,1,45,2.18,1,250.0
1,0,0,0,0,1,0,0,1,10,0.42,1,246.0
1,0,0,0,0,0,1,0,1,1,0.05,50,150.0
0,1,0,0,0,0,1,0,1,67,2.99,1,250.0
0,0,0,0,1,1,0,0,0,24,1.03,7,34.0
0,0,0,1,0,0,1,0,0,5,0.21,1,80.0
0,0,0,0,1,1,0,0,0,19,0.84,7,35.0
0,1,0,0,0,1,0,0,0,0,0.0,1,75.0
0,0,0,0,1,1,0,0,0,29,1.3,7,33.0
1,0,0,0,0,0,1,0,1,7,0.37,20,130.0
1,0,0,0,0,0,1,0,1,1,0.05,2,350.0
0,0,0,1,0,1,0,0,0,27,1.14,1,60.0
1,0,0,0,0,1,0,0,1,0,0.0,1,150.0
0,1,0,0,0,1,0,0,0,2,0.09,1,65.0
1,0,0,0,0,0,1,0,1,0,0.0,50,150.0
0,1,0,0,0,1,0,0,0,1,0.05,2,100.0
1,0,0,0,0,0,1,0,1,29,2.82,1,219.0
0,1,0,0,0,0,1,0,0,4,0.17,1,90.0
0,1,0,0,0,1,0,0,0,4,0.17,1,46.0
1,0,0,0,0,0,1,0,1,74,3.13,1,200.0
0,1,0,0,0,0,1,0,1,130,5.6,1,160.0
1,0,0,0,0,0,1,0,1,0,0.0,1,599.0
1,0,0,0,0,0,1,0,1,5,0.21,1,350.0
0,1,0,0,0,0,1,0,0,2,0.08,1,88.0
0,0,0,1,0,1,0,0,0,0,0.0,1,105.0
0,1,0,0,0,0,1,0,1,30,1.28,1,175.0
0,1,0,0,0,1,0,0,0,0,0.0,1,80.0
1,0,0,0,0,0,1,0,0,4,0.22,1,105.0
1,0,0,0,0,0,1,0,1,4,0.32,20,160.0
0,1,0,0,0,0,1,0,1,0,0.0,1,160.0
0,1,0,0,0,0,1,0,1,7,0.31,1,200.0
0,1,0,0,0,1,0,0,0,54,2.38,1,97.0
1,0,0,0,0,1,0,0,0,1,0.04,1,89.0
1,0,0,0,0,0,1,0,1,8,0.52,1,225.0
1,0,0,0,0,0,1,0,1,7,0.34,20,130.0
0,1,0,0,0,1,0,0,0,1,0.06,1,50.0
1,0,0,0,0,1,0,0,1,19,0.8,2,125.0
0,1,0,0,0,0,1,0,1,9,0.38,1,149.0
0,1,0,0,0,0,0,1,1,1,0.04,1,200.0
0,1,0,0,0,1,0,0,0,1,0.04,1,60.0
0,1,0,0,0,0,1,0,1,11,0.77,1,200.0
1,0,0,0,0,0,0,1,0,0,0.0,1,65.0
1,0,0,0,0,1,0,0,0,2,0.09,2,55.0
0,1,0,0,0,0,1,0,0,3,0.17,4,78.0
0,1,0,0,0,0,1,0,1,3,0.15,1,275.0
0,1,0,0,0,1,0,0,1,5,0.21,2,140.0
0,1,0,0,0,0,1,0,1,37,1.57,1,214.0
0,0,0,1,0,1,0,0,0,5,0.56,1,65.0
0,1,0,0,0,0,1,0,0,3,0.13,1,75.0
0,0,0,1,0,1,0,0,0,72,3.13,8,45.0
0,1,0,0,0,0,1,0,0,43,1.97,2,95.0
1,0,0,0,0,1,0,0,0,0,0.0,26,65.0
1,0,0,0,0,1,0,0,1,136,5.86,1,111.0
1,0,0,0,0,0,1,0,1,6,0.26,1,210.0
1,0,0,0,0,1,0,0,0,25,1.09,1,100.0
0,1,0,0,0,0,1,0,1,11,0.49,2,145.0
0,1,0,0,0,0,1,0,0,3,0.13,1,50.0
1,0,0,0,0,0,1,0,1,0,0.0,1,280.0
0,1,0,0,0,0,1,0,1,2,0.09,1,136.0
0,1,0,0,0,0,1,0,1,10,0.42,1,585.0
0,0,0,1,0,0,1,0,1,1,0.05,1,200.0
0,1,0,0,0,0,1,0,1,20,0.91,1,180.0
0,1,0,0,0,1,0,0,0,56,2.37,5,40.0
0,1,0,0,0,1,0,0,0,104,4.53,5,40.0
0,1,0,0,0,0,1,0,0,82,3.64,1,56.0
1,0,0,0,0,0,1,0,1,9,0.42,1,795.0
0,0,0,1,0,0,1,0,1,19,0.81,1,135.0
1,0,0,0,0,0,1,0,1,0,0.0,1,130.0
0,0,0,1,0,0,1,0,0,13,0.56,1,80.0
1,0,0,0,0,1,0,0,1,0,0.0,3,110.0
1,0,0,0,0,0,1,0,0,6,0.28,1,50.0
0,1,0,0,0,0,1,0,1,3,0.36,1,298.0
1,0,0,0,0,1,0,0,0,15,0.76,1,55.0
1,0,0,0,0,1,0,0,1,0,0.0,1,110.0
0,1,0,0,0,0,1,0,1,0,0.0,1,145.0
1,0,0,0,0,1,0,0,0,10,0.43,1,87.0
0,1,0,0,0,0,1,0,0,23,0.99,1,100.0
1,0,0,0,0,0,1,0,1,54,2.3,1,125.0
1,0,0,0,0,0,1,0,1,69,2.92,1,115.0
0,1,0,0,0,1,0,0,0,1,1.0,1,50.0
0,0,0,0,1,1,0,0,0,0,0.0,3,43.0
1,0,0,0,0,0,1,0,1,3,0.63,3,449.0
0,0,1,0,0,0,0,1,0,18,0.78,2,26.0
0,1,0,0,0,1,0,0,0,0,0.0,2,38.0
0,1,0,0,0,1,0,0,1,5,0.21,2,110.0
0,1,0,0,0,1,0,0,0,0,0.0,1,32.0
0,1,0,0,0,0,1,0,1,1,0.04,1,149.0
0,1,0,0,0,0,1,0,1,41,1.77,1,130.0
0,0,0,1,0,1,0,0,0,2,0.09,1,75.0
1,0,0,0,0,0,1,0,1,2,0.09,1,350.0
0,1,0,0,0,1,0,0,0,3,0.13,1,62.0
1,0,0,0,0,0,1,0,1,3,0.13,1,110.0
1,0,0,0,0,1,0,0,0,7,0.31,1,80.0
1,0,0,0,0,1,0,0,1,14,0.59,1,120.0
0,1,0,0,0,1,0,0,0,4,0.17,1,57.0
1,0,0,0,0,0,1,0,1,13,0.68,1,239.0
0,0,0,1,0,1,0,0,0,70,3.12,6,84.0
1,0,0,0,0,1,0,0,0,3,0.19,4,44.0
1,0,0,0,0,1,0,0,0,62,2.79,1,100.0
1,0,0,0,0,0,1,0,1,40,1.7,1,500.0
1,0,0,0,0,1,0,0,0,5,0.26,4,46.0
0,0,0,1,0,0,1,0,1,3,0.14,15,140.0
1,0,0,0,0,1,0,0,0,5,0.24,4,41.0
0,1,0,0,0,1,0,0,0,5,0.21,26,35.0
0,1,0,0,0,0,1,0,1,72,3.02,1,114.0
0,0,0,1,0,1,0,0,0,103,4.34,2,57.0
0,1,0,0,0,1,0,0,0,13,0.63,2,40.0
0,1,0,0,0,1,0,0,0,65,2.78,1,60.0
1,0,0,0,0,0,1,0,1,17,0.83,1,137.0
1,0,0,0,0,0,1,0,1,1,0.08,1,150.0
0,1,0,0,0,1,0,0,0,7,0.51,2,80.0
0,1,0,0,0,1,0,0,0,3,0.13,2,33.0
0,1,0,0,0,1,0,0,0,24,1.12,2,50.0
0,1,0,0,0,1,0,0,0,0,0.0,1,65.0
0,1,0,0,0,1,0,0,0,13,0.56,2,55.0
0,0,0,1,0,0,1,0,0,2,0.08,1,39.0
0,0,0,1,0,1,0,0,1,4,0.17,1,150.0
1,0,0,0,0,0,1,0,1,11,0.47,1,197.0
0,0,1,0,0,1,0,0,0,91,3.82,4,65.0
0,1,0,0,0,1,0,0,0,0,0.0,5,50.0
0,1,0,0,0,1,0,0,0,28,1.22,4,50.0
0,1,0,0,0,0,1,0,1,1,0.04,2,130.0
0,1,0,0,0,0,1,0,1,17,0.78,1,200.0
1,0,0,0,0,1,0,0,0,3,0.13,2,45.0
0,1,0,0,0,1,0,0,0,2,0.09,1,66.0
0,1,0,0,0,1,0,0,0,48,2.04,1,60.0
0,1,0,0,0,0,1,0,1,5,0.39,9,399.0
1,0,0,0,0,1,0,0,0,0,0.0,1,90.0
1,0,0,0,0,1,0,0,0,0,0.0,2,33.0
1,0,0,0,0,1,0,0,0,3,0.13,1,75.0
1,0,0,0,0,0,1,0,1,130,5.73,1,279.0
0,1,0,0,0,0,1,0,1,0,0.0,1,120.0
1,0,0,0,0,1,0,0,0,2,0.38,4,51.0
1,0,0,0,0,1,0,0,1,3,0.19,3,130.0
0,0,0,1,0,0,1,0,0,0,0.0,1,90.0
0,1,0,0,0,1,0,0,0,0,0.0,1,100.0
0,1,0,0,0,1,0,0,0,36,1.52,1,47.0
