neighborhood_manhattan,neighborhood_brooklyn,neighborhood_bronx,neighborhood_queens,neighborhood_staten_island,room_type_private,room_type_entire,room_type_shared,number_of_reviews,reviews_per_month,calculated_host_listings_count
0,1,0,0,0,0,1,0,5,1.4805589696931432,1
1,0,0,0,0,1,0,0,1,0.5737518852044746,3
1,0,0,0,0,0,1,0,0,0.0,23
1,0,0,0,0,0,1,0,4,0.15782865262322668,9
1,0,0,0,0,0,1,0,0,0.0,3
0,0,0,0,0,0,1,0,114,1.8257932517500917,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,6
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,0.2,1
0,0,0,0,0,0,1,0,93,4.9107613574204265,1
0,1,0,0,0,0,1,0,8,0.9071270159797272,5
1,0,0,0,0,0,1,0,15,0.6746205460729058,2
1,0,0,0,0,0,1,0,0,0.0,121
0,1,0,0,0,0,1,0,11,3.6052533781016516,1
0,1,0,0,0,0,1,0,8,0.10610815074881498,1
1,0,0,0,0,0,1,0,4,0.06,1
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.10467808662942124,2
1,0,0,0,0,0,1,0,7,4.494684596197473,1
1,0,0,0,0,0,1,0,4,0.2346677155775084,11
1,0,0,0,0,0,1,0,3,0.13,1
1,0,0,0,0,0,1,0,2,0.05,1
0,1,0,0,0,0,1,0,0,0.0,3
1,0,0,0,0,0,1,0,55,0.996261686740412,1
0,1,0,0,0,0,1,0,121,1.741831868605921,1
1,0,0,0,0,0,1,0,6,2.3853953308757383,1
0,1,0,0,0,0,1,0,1,0.10847806362130638,2
0,1,0,0,0,0,1,0,9,0.16215687191889366,1
0,1,0,0,0,0,1,0,6,3.4305393178385044,1
0,1,0,0,0,0,1,0,58,2.185478569889572,1
1,0,0,0,0,0,0,1,0,0.0,1
1,0,0,0,0,0,1,0,10,6.316625563230274,1
1,0,0,0,0,0,1,0,0,0.0,121
1,0,0,0,0,0,1,0,37,2.6916249982165046,1
0,0,0,0,0,0,1,0,37,3.7619947801844282,6
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,18,0.2385177521102909,1
0,1,0,0,0,0,1,0,254,3.692947302600718,1
1,0,0,0,0,0,1,0,12,1.0539044311003456,1
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,232,3.5571040278326134,1
1,0,0,0,0,0,1,0,1,1.0,2
0,1,0,0,0,0,1,0,32,3.081986500564102,1
0,1,0,0,0,0,1,0,16,0.25025237542751605,1
0,1,0,0,0,1,0,0,0,0.0,2
0,1,0,0,0,0,1,0,8,0.15137521849251284,1
1,0,0,0,0,0,1,0,0,0.0,87
1,0,0,0,0,0,1,0,7,0.3679053579414464,1
1,0,0,0,0,1,0,0,1,0.2908799341352213,5
1,0,0,0,0,1,0,0,0,0.0,2
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.16,1
1,0,0,0,0,1,0,0,29,2.1505071927825106,1
1,0,0,0,0,0,1,0,0,0.0,49
0,1,0,0,0,0,1,0,1,0.7619943516820529,4
0,0,0,1,0,0,1,0,40,2.2189917994823216,1
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,0,1,0,26,1.062704024632288,1
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,0,1,0,87,2.2471294661694867,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,22,0.907582281166332,1
1,0,0,0,0,0,1,0,8,2.7509130344967048,1
1,0,0,0,0,1,0,0,0,0.0,10
1,0,0,0,0,0,1,0,11,0.1709103377640132,1
1,0,0,0,0,0,1,0,0,0.0,23
1,0,0,0,0,0,0,1,0,0.0,1
1,0,0,0,0,0,1,0,45,2.1904877940513026,1
1,0,0,0,0,0,1,0,1,0.06901581901670828,2
0,1,0,0,0,0,1,0,1,0.05,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,25,1.647815056926615,4
0,0,0,1,0,0,0,0,0,0.0,4
0,0,0,0,0,0,1,0,108,1.4040954703945436,1
0,1,0,0,0,0,1,0,9,0.21980898238707688,1
0,1,0,0,0,0,1,0,2,0.09,1
0,1,0,0,0,0,1,0,11,0.13,1
1,0,0,0,0,0,1,0,2,2.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,48,1.3805372599189552,2
0,1,0,0,0,0,1,0,7,0.4949448787883681,1
1,0,0,0,0,0,1,0,3,0.16,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,81,1.1207601275614418,1
0,0,0,1,0,0,1,0,5,0.2277183875925505,1
1,0,0,0,0,0,1,0,0,0.0,96
1,0,0,0,0,0,1,0,0,0.4527704850461892,25
0,1,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,14,0.6748490310679666,1
1,0,0,0,0,0,1,0,34,2.340036959650244,1
1,0,0,0,0,0,1,0,1,0.5205479022124868,1
1,0,0,0,0,0,1,0,57,1.1299931478004066,2
0,0,0,0,0,0,0,0,25,1.056862593036708,12
0,1,0,0,0,0,1,0,3,0.14924560648053525,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,0.18997043875949807,96
0,1,0,0,0,0,1,0,60,1.7372547909694296,1
1,0,0,0,0,0,1,0,10,0.17,1
1,0,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,0,1,0,5,0.08265589327595979,1
1,0,0,0,0,0,1,0,0,0.0,14
1,0,0,0,0,0,1,0,33,1.199052261503564,1
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,0,0,13,3.288235181767954,1
1,0,0,0,0,0,1,0,0,0.0,33
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,1,0.11172857448349996,1
0,1,0,0,0,0,1,0,13,0.3103232175615918,1
0,1,0,0,0,0,1,0,1,0.030079019120961694,3
0,1,0,0,0,0,1,0,6,0.5874910100464584,1
1,0,0,0,0,0,1,0,11,0.21841495458089727,2
1,0,0,0,0,0,1,0,25,0.4600551783239074,11
1,0,0,0,0,0,1,0,14,0.744868925873037,1
1,0,0,0,0,1,0,0,0,0.0,5
1,0,0,0,0,0,1,0,22,0.6396773841276145,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.16,1
1,0,0,0,0,0,1,0,24,0.3304197931805314,1
0,0,0,1,0,0,1,0,10,0.8916922410171462,2
1,0,0,0,0,0,1,0,75,4.310663348586015,1
0,1,0,0,0,0,1,0,1,0.04,1
1,0,0,0,0,0,1,0,9,0.18,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,8,4.293216269416591,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.07,1
1,0,0,0,0,0,1,0,48,3.803981028110127,1
1,0,0,0,0,1,0,0,1,0.5584837530036895,1
1,0,0,0,0,0,1,0,11,0.22789268983233146,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,52,4.652623379363608,1
0,1,0,0,0,0,1,0,24,1.0115942869602192,1
0,1,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,0,0,1,0,0,8,0.2949184158670274,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,9,0.25,1
1,0,0,0,0,0,1,0,46,1.4805824205530806,1
1,0,0,0,0,0,1,0,18,1.381202628144939,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.1807883455018096,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,18,0.8611539353916922,1
1,0,0,0,0,0,1,0,8,0.16,1
0,1,0,0,0,0,1,0,33,2.930840284164409,1
1,0,0,0,0,0,1,0,7,0.1293811070735653,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,6,0.11812929099828645,1
0,1,0,0,0,0,1,0,215,2.8736053082050708,2
0,1,0,0,0,0,1,0,122,3.0483472572880768,1
0,1,0,0,0,0,1,0,31,0.6774021565103465,1
0,1,0,0,0,0,1,0,39,2.3432257538746404,2
0,1,0,0,0,0,1,0,21,1.083071098911763,1
1,0,0,0,0,0,1,0,7,2.587899398608557,327
1,0,0,0,0,0,1,0,6,0.3127416276529041,1
1,0,0,0,0,0,1,0,64,0.9632318540008752,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,5,0.21857082852631055,1
1,0,0,0,0,0,1,0,10,0.17959036941871556,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,1,0,0,0,0.0,3
1,0,0,0,0,0,1,0,0,0.0,65
1,0,0,0,0,0,1,0,4,0.38563619989240794,1
1,0,0,0,0,0,1,0,5,1.2208701861173379,327
1,0,0,0,0,0,1,0,1,0.03,1
1,0,0,0,0,0,1,0,48,0.8927759836235158,1
1,0,0,0,0,1,0,0,0,0.0,5
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,16,1.1431325649785424,1
1,0,0,0,0,0,1,0,3,3.0,1
1,0,0,0,0,0,1,0,55,1.4499411844110337,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,180,4.8943397623836935,1
1,0,0,0,0,0,1,0,4,0.18034245857987247,87
1,0,0,0,0,0,1,0,10,0.28,1
1,0,0,0,0,0,1,0,24,0.7,1
0,1,0,0,0,0,1,0,2,0.09,1
0,0,0,0,0,0,1,0,242,2.7492130708492324,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,6,0.12,1
1,0,0,0,0,1,0,0,0,0.0,6
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,0,0,0,1,0,11,8.040848221455333,1
1,0,0,0,0,0,0,1,0,0.0,1
1,0,0,0,0,0,1,0,7,0.29,1
0,0,0,0,0,0,1,0,2,0.17511932924931656,3
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,66,0.9380022371215964,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,6,0.2794069694667862,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,14,4.396123847600531,1
1,0,0,0,0,0,1,0,69,3.8355722070110208,1
0,1,0,0,0,0,1,0,60,2.6151266532134487,1
1,0,0,0,0,0,1,0,0,0.0,14
1,0,0,0,0,0,1,0,2,0.6147452869226229,1
1,0,0,0,0,0,1,0,4,0.11,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,49
1,0,0,0,0,0,1,0,7,0.18,1
0,1,0,0,0,0,1,0,22,0.37370782232873057,1
1,0,0,0,0,0,1,0,227,2.549935513264755,1
0,0,0,0,0,0,1,0,15,0.4315814283029212,1
1,0,0,0,0,0,1,0,29,0.3575318954121375,1
1,0,0,0,0,0,1,0,46,0.6159366551077742,1
0,1,0,0,0,0,1,0,1,0.07721516991739365,1
0,1,0,0,0,0,1,0,1,0.1600799621044865,2
1,0,0,0,0,0,1,0,11,0.22,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,3
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,0,0,250,3.780695830472968,1
1,0,0,0,0,0,1,0,2,0.06,1
1,0,0,0,0,0,1,0,1,0.2382513902716316,121
0,0,0,1,0,0,1,0,8,0.3858312118230951,6
1,0,0,0,0,1,0,0,1,0.08825040434794272,2
1,0,0,0,0,0,1,0,12,0.9036408637068322,1
1,0,0,0,0,0,1,0,6,1.4312121322187938,327
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,0,0,13,0.15361080648940784,1
0,1,0,0,0,0,1,0,1,0.15149367021258486,2
1,0,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,2,1.3888258300651164,1
1,0,0,0,0,0,1,0,1,0.16,1
1,0,0,0,0,0,1,0,14,0.37944457984313706,2
0,1,0,0,0,0,1,0,1,0.024590194149971014,2
1,0,0,0,0,0,1,0,4,2.212431463781405,1
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,87
0,1,0,0,0,0,1,0,41,2.94,1
1,0,0,0,0,0,1,0,5,0.13,1
0,0,0,1,0,0,1,0,2,2.0,1
1,0,0,0,0,0,1,0,3,0.07477081532924301,12
0,0,0,0,0,0,1,0,86,3.658614694687099,1
0,0,0,1,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,4,0.0988455993080958,2
1,0,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,1,0.08590872799464093,96
1,0,0,0,0,0,1,0,43,3.361425193102848,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,62,0.950691485459046,1
0,0,0,0,0,0,1,0,167,2.4025205397366034,2
1,0,0,0,0,0,1,0,12,0.2721203666904736,2
0,1,0,0,0,0,0,0,14,0.20145861213023,1
1,0,0,0,0,0,1,0,55,1.0167250619699693,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,167,3.6902793777831118,1
1,0,0,0,0,0,1,0,22,0.7613422083976868,1
0,1,0,0,0,0,1,0,4,1.2290374711750476,1
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,3,2.967622344268304,1
0,1,0,0,0,0,1,0,2,1.4133400977642223,2
0,1,0,0,0,0,1,0,60,3.779119507461916,1
0,0,0,1,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.4948105298501512,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,7,0.8651721398283749,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,45,1.4786272762817567,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,20,0.397700995321428,1
0,1,0,0,0,0,1,0,10,0.7696493557721287,1
1,0,0,0,0,0,1,0,8,0.20748691637021,1
1,0,0,0,0,0,1,0,78,2.758272272244413,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,0,0,0,1,0,2,0.18031994189200412,12
1,0,0,0,0,0,1,0,10,2.6526397604417418,1
1,0,0,0,0,0,1,0,9,2.22426318521498,327
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,1,0,0,3,0.04954172582295751,1
0,1,0,0,0,0,1,0,2,0.22374885004475184,1
1,0,0,0,0,0,1,0,2,1.161272093716054,2
1,0,0,0,0,0,1,0,0,0.0,87
1,0,0,0,0,0,0,0,12,1.3719279221939578,1
1,0,0,0,0,0,1,0,4,1.1123723545372537,327
1,0,0,0,0,0,1,0,0,0.0,23
1,0,0,0,0,0,1,0,11,0.1627194792957313,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,128,3.3614617117239662,1
1,0,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,1,0,0,1,0.02,1
0,1,0,0,0,0,1,0,3,0.2791263530258472,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,3,1.6411810658492672,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,46,1.1723493143410986,1
0,1,0,0,0,0,1,0,19,0.6779068460326704,1
1,0,0,0,0,0,1,0,2,0.2,1
1,0,0,0,0,1,0,0,1,0.26648037473609754,2
1,0,0,0,0,0,1,0,1,0.03,49
0,1,0,0,0,0,1,0,2,2.0,1
1,0,0,0,0,0,1,0,4,2.7259407104386417,1
1,0,0,0,0,0,1,0,65,3.3950074611773275,2
1,0,0,0,0,0,1,0,7,4.813287479548261,1
1,0,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,0,1,0,2,0.2889987635147991,96
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,23,0.5248751867706505,2
0,1,0,0,0,0,1,0,2,0.06,1
1,0,0,0,0,0,1,0,81,1.6772198351994816,3
1,0,0,0,0,0,1,0,10,0.2757036617640348,1
1,0,0,0,0,0,1,0,47,2.116553811077813,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,8,0.5171458869196836,1
0,0,0,0,0,0,1,0,143,2.6029979311506657,1
1,0,0,0,0,0,1,0,12,3.4221835972228463,1
0,0,0,1,0,0,1,0,145,2.7883432686131475,1
1,0,0,0,0,0,1,0,0,0.03479142381939397,7
0,0,0,0,0,0,1,0,14,1.701275165442507,8
1,0,0,0,0,0,1,0,8,0.579962608181532,1
1,0,0,0,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,4,1.977247187303504,1
1,0,0,0,0,0,1,0,0,0.0,49
0,1,0,0,0,0,1,0,34,1.5291081441620915,1
0,0,0,1,0,0,0,0,11,0.5508461569341152,2
1,0,0,0,0,0,1,0,0,0.0,2
0,1,0,0,0,0,1,0,23,0.7483264204538573,1
0,0,0,0,0,0,1,0,176,3.826077919240645,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,0,0,20,3.1831525002713232,1
1,0,0,0,0,0,1,0,0,0.0,232
0,1,0,0,0,0,1,0,7,0.4795656283633787,1
1,0,0,0,0,0,1,0,22,3.3979936778380724,1
1,0,0,0,0,0,1,0,0,0.0,5
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,12,0.7461096926839534,5
1,0,0,0,0,0,1,0,39,1.0085843318349723,1
1,0,0,0,0,0,1,0,1,1.0,1
0,1,0,0,0,0,1,0,231,3.705625081477432,1
0,1,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,0,1,0,8,0.2953782440821836,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,327
1,0,0,0,0,0,1,0,24,0.7698574950643859,1
1,0,0,0,0,0,0,0,319,7.307880554681923,1
1,0,0,0,0,0,1,0,32,0.8627419816445149,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,4,0.5032385135912284,1
0,1,0,0,0,0,1,0,3,3.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,0,0,0,1,0,7,5.206737150094709,1
0,1,0,0,0,0,1,0,8,0.14882969041802946,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.16174204135889633,1
1,0,0,0,0,0,1,0,9,2.4613965997561933,327
1,0,0,0,0,0,1,0,92,2.3180248760962194,1
1,0,0,0,0,0,1,0,51,1.155000091208095,1
0,1,0,0,0,0,1,0,2,0.04,1
1,0,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.06372338699207572,4
0,1,0,0,0,0,1,0,6,0.13958673253043893,1
1,0,0,0,0,0,1,0,1,0.23,232
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,80,1.1318006666642626,1
1,0,0,0,0,0,1,0,116,2.6676946282964384,1
1,0,0,0,0,0,1,0,2,0.24,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,49,0.7481860869126391,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,3,2.05,1
1,0,0,0,0,0,1,0,116,2.6190333343946244,1
1,0,0,0,0,0,1,0,2,0.11,1
1,0,0,0,0,0,1,0,1,0.4327134467570037,12
1,0,0,0,0,0,1,0,14,0.4504604875012493,1
1,0,0,0,0,0,1,0,95,1.7,1
1,0,0,0,0,0,1,0,1,0.02,1
1,0,0,0,0,0,1,0,16,2.8435354555180914,1
0,0,0,1,0,0,1,0,37,3.7496576992911517,1
1,0,0,0,0,0,1,0,38,0.823822097584282,1
1,0,0,0,0,0,1,0,11,3.9282490697929617,1
0,1,0,0,0,0,1,0,27,0.5614958918154089,1
1,0,0,0,0,0,1,0,4,2.5551292613583403,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.19633217880104556,10
1,0,0,0,0,0,1,0,67,1.3299922470311434,1
1,0,0,0,0,0,1,0,23,1.4802552750445648,1
0,1,0,0,0,0,1,0,9,0.35879945446908706,2
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,6,0.8124912376299925,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,4,4.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.05,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,3.0,1
1,0,0,0,0,1,0,0,2,0.06,12
1,0,0,0,0,0,1,0,14,0.2866805003266642,1
1,0,0,0,0,0,1,0,3,0.13,1
1,0,0,0,0,0,1,0,13,0.4956569945858385,1
1,0,0,0,0,0,1,0,4,0.1275436228091618,2
0,1,0,0,0,0,1,0,0,0.0,3
0,1,0,0,0,0,1,0,13,0.22,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,16,0.2843476672629804,2
1,0,0,0,0,0,1,0,11,0.18559071160160012,2
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,28,2.0480694634677667,1
1,0,0,0,0,0,0,0,75,4.2339704217810965,1
0,1,0,0,0,1,0,0,0,0.0,1
0,1,0,0,0,0,1,0,9,1.0582902502382967,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,1,1.0,1
1,0,0,0,0,0,1,0,7,0.4531118523286117,25
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,1,0.13,1
1,0,0,0,0,0,1,0,64,1.7526492035590004,1
1,0,0,0,0,0,0,0,2,0.2,1
0,1,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,60,0.7495060696368523,1
1,0,0,0,0,0,1,0,24,0.6952896027442921,1
1,0,0,0,0,0,1,0,1,0.02,1
0,1,0,0,0,0,1,0,40,2.1896829752993137,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,16,2.659590681322941,1
0,0,0,0,0,0,1,0,130,3.376497947840485,1
0,1,0,0,0,0,1,0,15,0.6081980605291843,1
1,0,0,0,0,0,1,0,32,1.1541079386899895,1
1,0,0,0,0,0,1,0,20,3.0536897970165096,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,2,0.07,1
1,0,0,0,0,0,1,0,1,0.4681788301027504,327
1,0,0,0,0,0,0,0,13,0.15962123290838487,1
1,0,0,0,0,0,1,0,4,4.0,1
0,1,0,0,0,0,1,0,2,0.32517703433131595,1
0,1,0,0,0,0,1,0,9,0.2851569500567294,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,7,0.14,39
0,1,0,0,0,0,1,0,75,3.5073597772141465,2
0,0,0,0,0,0,1,0,147,3.464658618488208,1
1,0,0,0,0,0,1,0,53,3.616594715574804,1
1,0,0,0,0,0,1,0,11,0.13069562681257685,1
0,0,0,0,0,0,1,0,23,3.5,1
0,1,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,12,0.5847800692087763,1
0,1,0,0,0,0,1,0,71,1.8612438836221497,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,0,0,0,0,0,231,3.5717942496988457,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,6,0.24,1
1,0,0,0,0,0,1,0,8,0.12717125444014155,1
1,0,0,0,0,0,1,0,15,0.4781435983947986,1
1,0,0,0,0,0,1,0,18,0.4605495629711308,2
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,2,0.2199351488097361,1
1,0,0,0,0,0,1,0,4,0.22,1
1,0,0,0,0,0,1,0,20,3.322206205510484,1
0,1,0,0,0,0,1,0,0,0.0,1
0,0,0,1,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,45,0.9331421843118572,1
1,0,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,0,1,0,3,0.4079278403651329,2
1,0,0,0,0,0,1,0,7,2.5646406996256443,327
1,0,0,0,0,0,1,0,0,0.0,1
0,0,0,0,0,0,1,0,49,1.6277019018847794,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,6,0.12733405501410672,1
0,1,0,0,0,0,1,0,2,0.03,1
0,1,0,0,0,0,1,0,11,0.35617570835448703,3
0,1,0,0,0,0,1,0,2,0.05,1
1,0,0,0,0,0,1,0,0,0.0,1
0,1,0,0,0,0,1,0,13,1.2241228566410849,1
1,0,0,0,0,0,1,0,6,0.9582718988448788,8
0,1,0,0,0,0,1,0,56,0.9724619761793108,1
1,0,0,0,0,0,1,0,15,2.4034507005280488,1
1,0,0,0,0,0,1,0,1,0.03,1
1,0,0,0,0,1,0,0,3,0.28209686806644896,1
1,0,0,0,0,0,1,0,0,0.0,232
1,0,0,0,0,0,1,0,1,0.19,232
1,0,0,0,0,1,0,0,0,0.0,2
1,0,0,0,0,0,1,0,1,0.2771904241223687,96
1,0,0,0,0,0,1,0,11,1.1066004148661062,1
0,1,0,0,0,1,0,0,0,0.0,1
1,0,0,0,0,1,0,0,0,0.0,1
0,0,0,1,0,0,1,0,0,0.0,2
1,0,0,0,0,0,1,0,20,2.75446736572592,1
1,0,0,0,0,0,1,0,110,1.8070562111936883,1
1,0,0,0,0,0,1,0,32,0.4260649158431099,1
0,0,0,0,0,0,1,0,90,3.1766879570799254,3
1,0,0,0,0,1,0,0,8,0.17794705608879935,1
0,1,0,0,0,0,1,0,5,0.1928921529395487,1
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,0,0.0,96
1,0,0,0,0,0,1,0,0,0.0,1
1,0,0,0,0,0,1,0,46,0.6835102625337115,1
1,0,0,0,0,0,1,0,1,0.03,1
1,0,0,0,0,0,1,0,4,0.9618496871564493,327
1,0,0,0,0,0,1,0,25,0.4668567999940511,1
1,0,0,0,0,0,1,0,12,3.906323094603199,1
1,0,0,0,0,0,1,0,81,1.4997506763594362,1
